period,demand_MW,solar_MW,wind_MW,net_load_MW
2023-01-03 12:00:00,36182,1,18922,17259
2023-01-03 13:00:00,38487,1,17229,21257
2023-01-03 14:00:00,40016,33,15849,24134
2023-01-03 15:00:00,40473,1004,15182,24287
2023-01-03 16:00:00,40753,2864,12095,25794
2023-01-03 17:00:00,41284,4170,11596,25518
2023-01-03 18:00:00,41888,4787,11882,25219
2023-01-03 19:00:00,42313,5103,10910,26300
2023-01-03 20:00:00,42802,5471,10766,26565
2023-01-03 21:00:00,43072,5593,10837,26642
2023-01-03 22:00:00,43316,5814,10489,27013
2023-01-03 23:00:00,43479,4610,10910,27959
2023-01-04 00:00:00,43445,802,9979,32664
2023-01-04 01:00:00,44398,1,9894,34503
2023-01-04 02:00:00,44018,0,11209,32809
2023-01-04 03:00:00,42968,0,11979,30989
2023-01-04 04:00:00,41476,0,12493,28983
2023-01-04 05:00:00,39400,0,11956,27444
2023-01-04 06:00:00,37371,0,11706,25665
2023-01-04 07:00:00,36034,0,12139,23895
2023-01-04 08:00:00,35340,0,13181,22159
2023-01-04 09:00:00,35186,0,13718,21468
2023-01-04 10:00:00,35412,0,13549,21863
2023-01-04 11:00:00,36289,0,12949,23340
2023-01-04 12:00:00,38668,0,13132,25536
2023-01-04 13:00:00,42020,0,12630,29390
2023-01-04 14:00:00,44091,119,13043,30929
2023-01-04 15:00:00,44248,2806,13702,27740
2023-01-04 16:00:00,43585,7404,12221,23960
2023-01-04 17:00:00,42866,8333,13025,21508
2023-01-04 18:00:00,42278,8217,13747,20314
2023-01-04 19:00:00,41833,7866,13166,20801
2023-01-04 20:00:00,41864,8100,12782,20982
2023-01-04 21:00:00,41642,8017,13174,20451
2023-01-04 22:00:00,41956,7810,12965,21181
2023-01-04 23:00:00,42328,5961,11848,24519
2023-01-05 00:00:00,42882,994,8249,33639
2023-01-05 01:00:00,43987,1,6633,37353
2023-01-05 02:00:00,43950,0,8016,35934
2023-01-05 03:00:00,43668,0,9006,34662
2023-01-05 04:00:00,42948,0,8569,34379
2023-01-05 05:00:00,41215,0,7882,33333
2023-01-05 06:00:00,39690,0,8101,31589
2023-01-05 07:00:00,38363,0,7685,30678
2023-01-05 08:00:00,38109,0,6522,31587
2023-01-05 09:00:00,37840,0,5041,32799
2023-01-05 10:00:00,37971,0,4548,33423
2023-01-05 11:00:00,39128,0,4121,35007
2023-01-05 12:00:00,41686,0,4028,37658
2023-01-05 13:00:00,45573,0,3326,42247
2023-01-05 14:00:00,47485,125,2388,44972
2023-01-05 15:00:00,46802,3170,1783,41849
2023-01-05 16:00:00,45325,8041,894,36390
2023-01-05 17:00:00,44049,8686,670,34693
2023-01-05 18:00:00,42783,8416,1086,33281
2023-01-05 19:00:00,41907,8233,1358,32316
2023-01-05 20:00:00,41383,8370,1583,31430
2023-01-05 21:00:00,41131,8592,2099,30440
2023-01-05 22:00:00,41282,8668,2784,29830
2023-01-05 23:00:00,41596,6026,3298,32272
2023-01-06 00:00:00,42418,1003,4302,37113
2023-01-06 01:00:00,43986,1,6946,37039
2023-01-06 02:00:00,43718,0,10903,32815
2023-01-06 03:00:00,43924,0,15687,28237
2023-01-06 04:00:00,43369,0,20708,22661
2023-01-06 05:00:00,41979,0,23189,18790
2023-01-06 06:00:00,40467,0,24067,16400
2023-01-06 07:00:00,39237,0,23994,15243
2023-01-06 08:00:00,38758,0,23978,14780
2023-01-06 09:00:00,38479,0,24096,14383
2023-01-06 10:00:00,38797,0,24025,14772
2023-01-06 11:00:00,39774,0,24277,15497
2023-01-06 12:00:00,41671,0,24379,17292
2023-01-06 13:00:00,44949,0,24094,20855
2023-01-06 14:00:00,46486,84,24809,21593
2023-01-06 15:00:00,46083,2595,24043,19445
2023-01-06 16:00:00,45020,6068,20589,18363
2023-01-06 17:00:00,44517,6853,20563,17101
2023-01-06 18:00:00,44045,6858,21072,16115
2023-01-06 19:00:00,43448,6086,21852,15510
2023-01-06 20:00:00,43270,5405,22567,15298
2023-01-06 21:00:00,43178,5895,22261,15022
2023-01-06 22:00:00,43307,6713,21335,15259
2023-01-06 23:00:00,43052,4865,19751,18436
2023-01-07 00:00:00,42743,901,17873,23969
2023-01-07 01:00:00,43469,1,18588,24880
2023-01-07 02:00:00,43161,0,19937,23224
2023-01-07 03:00:00,42247,0,21619,20628
2023-01-07 04:00:00,41144,0,22466,18678
2023-01-07 05:00:00,39552,0,21609,17943
2023-01-07 06:00:00,37612,0,20183,17429
2023-01-07 07:00:00,36011,0,17542,18469
2023-01-07 08:00:00,34832,0,16363,18469
2023-01-07 09:00:00,34003,0,15970,18033
2023-01-07 10:00:00,33962,0,15519,18443
2023-01-07 11:00:00,34003,0,15322,18681
2023-01-07 12:00:00,34644,0,15433,19211
2023-01-07 13:00:00,35736,1,15031,20704
2023-01-07 14:00:00,36590,43,14496,22051
2023-01-07 15:00:00,37944,1723,12940,23281
2023-01-07 16:00:00,39858,5835,10866,23157
2023-01-07 17:00:00,40694,6066,9898,24730
2023-01-07 18:00:00,41193,5674,9451,26068
2023-01-07 19:00:00,41502,5858,8228,27416
2023-01-07 20:00:00,41465,5898,7165,28402
2023-01-07 21:00:00,41541,5713,6673,29155
2023-01-07 22:00:00,41672,5099,6526,30047
2023-01-07 23:00:00,41775,3247,6595,31933
2023-01-08 00:00:00,42168,554,6584,35030
2023-01-08 01:00:00,43078,1,7146,35931
2023-01-08 02:00:00,42567,0,6770,35797
2023-01-08 03:00:00,41821,0,6437,35384
2023-01-08 04:00:00,40895,0,6728,34167
2023-01-08 05:00:00,39819,0,7322,32497
2023-01-08 06:00:00,38488,0,6642,31846
2023-01-08 07:00:00,37032,0,6011,31021
2023-01-08 08:00:00,36017,0,5323,30694
2023-01-08 09:00:00,35256,0,5233,30023
2023-01-08 10:00:00,34958,0,6090,28868
2023-01-08 11:00:00,35201,0,6704,28497
2023-01-08 12:00:00,35818,0,7384,28434
2023-01-08 13:00:00,36955,0,7055,29900
2023-01-08 14:00:00,38392,37,6745,31610
2023-01-08 15:00:00,39585,2685,6086,30814
2023-01-08 16:00:00,40226,7747,4603,27876
2023-01-08 17:00:00,39812,8331,2966,28515
2023-01-08 18:00:00,39300,7991,2839,28470
2023-01-08 19:00:00,38961,7573,2845,28543
2023-01-08 20:00:00,38745,7928,2999,27818
2023-01-08 21:00:00,38672,7975,3230,27467
2023-01-08 22:00:00,38938,7709,4136,27093
2023-01-08 23:00:00,39025,5014,5053,28958
2023-01-09 00:00:00,40150,670,5641,33839
2023-01-09 01:00:00,41901,1,8860,33040
2023-01-09 02:00:00,42299,0,12700,29599
2023-01-09 03:00:00,42283,0,15304,26979
2023-01-09 04:00:00,41795,0,17599,24196
2023-01-09 05:00:00,40329,0,19225,21104
2023-01-09 06:00:00,38697,0,19169,19528
2023-01-09 07:00:00,37583,0,19492,18091
2023-01-09 08:00:00,37169,0,19385,17784
2023-01-09 09:00:00,37139,0,19310,17829
2023-01-09 10:00:00,37709,0,19300,18409
2023-01-09 11:00:00,38968,0,18806,20162
2023-01-09 12:00:00,41430,0,18606,22824
2023-01-09 13:00:00,45271,0,18445,26826
2023-01-09 14:00:00,47099,96,18129,28874
2023-01-09 15:00:00,46554,3064,17270,26220
2023-01-09 16:00:00,45095,8008,13728,23359
2023-01-09 17:00:00,43549,8527,10586,24436
2023-01-09 18:00:00,42354,8156,9334,24864
2023-01-09 19:00:00,41467,7430,7700,26337
2023-01-09 20:00:00,40973,7176,7090,26707
2023-01-09 21:00:00,40864,7835,6247,26782
2023-01-09 22:00:00,41059,7702,5435,27922
2023-01-09 23:00:00,41151,5335,4267,31549
2023-01-10 00:00:00,41737,994,2934,37809
2023-01-10 01:00:00,43180,1,3706,39473
2023-01-10 02:00:00,42884,0,5095,37789
2023-01-10 03:00:00,42183,0,6479,35704
2023-01-10 04:00:00,40709,0,8783,31926
2023-01-10 05:00:00,38999,0,12196,26803
2023-01-10 06:00:00,37460,0,15124,22336
2023-01-10 07:00:00,36165,0,16809,19356
2023-01-10 08:00:00,35554,0,18358,17196
2023-01-10 09:00:00,35234,0,18706,16528
2023-01-10 10:00:00,35384,0,18999,16385
2023-01-10 11:00:00,36269,0,19809,16460
2023-01-10 12:00:00,38318,0,19910,18408
2023-01-10 13:00:00,41605,0,20359,21246
2023-01-10 14:00:00,42987,39,20167,22781
2023-01-10 15:00:00,42719,1992,19120,21607
2023-01-10 16:00:00,42233,5224,16447,20562
2023-01-10 17:00:00,41883,7377,15098,19408
2023-01-10 18:00:00,41792,7701,15561,18530
2023-01-10 19:00:00,42044,6463,16960,18621
2023-01-10 20:00:00,42815,5719,18036,19060
2023-01-10 21:00:00,43387,5513,18261,19613
2023-01-10 22:00:00,44022,5442,17740,20840
2023-01-10 23:00:00,44361,4298,16941,23122
2023-01-11 00:00:00,44246,800,15649,27797
2023-01-11 01:00:00,44846,1,17990,26855
2023-01-11 02:00:00,44612,0,21175,23437
2023-01-11 03:00:00,43572,0,22929,20643
2023-01-11 04:00:00,41920,0,22774,19146
2023-01-11 05:00:00,39693,0,22525,17168
2023-01-11 06:00:00,37415,0,21941,15474
2023-01-11 07:00:00,35643,0,21498,14145
2023-01-11 08:00:00,34726,0,20887,13839
2023-01-11 09:00:00,34222,0,20161,14061
2023-01-11 10:00:00,34079,0,19733,14346
2023-01-11 11:00:00,34676,0,19541,15135
2023-01-11 12:00:00,36394,0,19586,16808
2023-01-11 13:00:00,39818,0,19748,20070
2023-01-11 14:00:00,41500,52,20136,21312
2023-01-11 15:00:00,41928,2302,21256,18370
2023-01-11 16:00:00,42234,5336,19582,17316
2023-01-11 17:00:00,42712,5732,17766,19214
2023-01-11 18:00:00,43437,6326,19073,18038
2023-01-11 19:00:00,44819,6660,21377,16782
2023-01-11 20:00:00,45492,5451,22642,17399
2023-01-11 21:00:00,45936,4764,22480,18692
2023-01-11 22:00:00,46368,4450,22540,19378
2023-01-11 23:00:00,46817,3023,23691,20103
2023-01-12 00:00:00,46988,583,24883,21522
2023-01-12 01:00:00,47672,1,25462,22209
2023-01-12 02:00:00,47119,1,26002,21116
2023-01-12 03:00:00,45996,1,26073,19922
2023-01-12 04:00:00,44285,0,25462,18823
2023-01-12 05:00:00,41834,0,25342,16492
2023-01-12 06:00:00,39375,0,24619,14756
2023-01-12 07:00:00,37453,0,23636,13817
2023-01-12 08:00:00,36212,0,22608,13604
2023-01-12 09:00:00,35568,0,22468,13100
2023-01-12 10:00:00,35503,0,22163,13340
2023-01-12 11:00:00,36165,0,22056,14109
2023-01-12 12:00:00,38229,0,23435,14794
2023-01-12 13:00:00,41720,0,24205,17515
2023-01-12 14:00:00,43457,104,24722,18631
2023-01-12 15:00:00,43720,2164,23837,17719
2023-01-12 16:00:00,43861,4122,23776,15963
2023-01-12 17:00:00,43656,4047,24334,15275
2023-01-12 18:00:00,43176,4055,24003,15118
2023-01-12 19:00:00,42736,4311,23150,15275
2023-01-12 20:00:00,42353,4725,22053,15575
2023-01-12 21:00:00,42011,4792,20646,16573
2023-01-12 22:00:00,41914,4953,18443,18518
2023-01-12 23:00:00,42149,4378,16114,21657
2023-01-13 00:00:00,43529,1472,12682,29375
2023-01-13 01:00:00,45528,3,9991,35534
2023-01-13 02:00:00,45746,0,9170,36576
2023-01-13 03:00:00,45562,0,7996,37566
2023-01-13 04:00:00,44733,0,7392,37341
2023-01-13 05:00:00,42925,0,6863,36062
2023-01-13 06:00:00,41355,0,6704,34651
2023-01-13 07:00:00,40453,0,6539,33914
2023-01-13 08:00:00,40100,0,6226,33874
2023-01-13 09:00:00,40188,0,6092,34096
2023-01-13 10:00:00,40631,0,6031,34600
2023-01-13 11:00:00,42013,0,6318,35695
2023-01-13 12:00:00,44822,0,6467,38355
2023-01-13 13:00:00,49026,0,6939,42087
2023-01-13 14:00:00,51420,148,7412,43860
2023-01-13 15:00:00,50504,3911,6311,40282
2023-01-13 16:00:00,48479,9088,3990,35401
2023-01-13 17:00:00,46513,9557,3833,33123
2023-01-13 18:00:00,44472,9126,4307,31039
2023-01-13 19:00:00,42857,8894,4005,29958
2023-01-13 20:00:00,42029,9101,3756,29172
2023-01-13 21:00:00,41214,9469,3787,27958
2023-01-13 22:00:00,40841,9645,3710,27486
2023-01-13 23:00:00,40986,7493,4090,29403
2023-01-14 00:00:00,42337,1672,4806,35859
2023-01-14 01:00:00,44141,3,7649,36489
2023-01-14 02:00:00,44487,0,11472,33015
2023-01-14 03:00:00,44888,0,14672,30216
2023-01-14 04:00:00,44976,0,17187,27789
2023-01-14 05:00:00,44436,0,19247,25189
2023-01-14 06:00:00,43577,0,20424,23153
2023-01-14 07:00:00,42945,0,20605,22340
2023-01-14 08:00:00,42711,0,20524,22187
2023-01-14 09:00:00,42772,0,20531,22241
2023-01-14 10:00:00,43062,0,20747,22315
2023-01-14 11:00:00,43913,0,20788,23125
2023-01-14 12:00:00,45230,0,21024,24206
2023-01-14 13:00:00,47242,0,21183,26059
2023-01-14 14:00:00,49220,160,21448,27612
2023-01-14 15:00:00,49559,2616,20795,26148
2023-01-14 16:00:00,47956,5615,18578,23763
2023-01-14 17:00:00,46011,6064,18663,21284
2023-01-14 18:00:00,43896,5555,19560,18781
2023-01-14 19:00:00,42092,5100,19631,17361
2023-01-14 20:00:00,40719,4745,19695,16279
2023-01-14 21:00:00,39915,4064,20275,15576
2023-01-14 22:00:00,39802,3759,20814,15229
2023-01-14 23:00:00,40137,2913,22107,15117
2023-01-15 00:00:00,41301,777,23405,17119
2023-01-15 01:00:00,43112,2,24405,18705
2023-01-15 02:00:00,43424,0,24940,18484
2023-01-15 03:00:00,43137,0,24682,18455
2023-01-15 04:00:00,42673,0,25019,17654
2023-01-15 05:00:00,41816,0,25422,16394
2023-01-15 06:00:00,40742,0,25650,15092
2023-01-15 07:00:00,39670,0,25674,13996
2023-01-15 08:00:00,39006,0,25600,13406
2023-01-15 09:00:00,38441,0,25055,13386
2023-01-15 10:00:00,38434,0,25293,13141
2023-01-15 11:00:00,38678,0,25593,13085
2023-01-15 12:00:00,39329,0,25570,13759
2023-01-15 13:00:00,40399,0,25868,14531
2023-01-15 14:00:00,41455,84,25654,15717
2023-01-15 15:00:00,42072,1615,25265,15192
2023-01-15 16:00:00,41836,3103,24694,14039
2023-01-15 17:00:00,41043,3047,24649,13347
2023-01-15 18:00:00,40773,3099,24411,13263
2023-01-15 19:00:00,40652,2738,24473,13441
2023-01-15 20:00:00,40206,2607,24285,13314
2023-01-15 21:00:00,40163,2501,24231,13431
2023-01-15 22:00:00,40228,2143,24502,13583
2023-01-15 23:00:00,40570,1349,24711,14510
2023-01-16 00:00:00,41477,227,25177,16073
2023-01-16 01:00:00,42665,0,25686,16979
2023-01-16 02:00:00,42510,0,26037,16473
2023-01-16 03:00:00,41879,0,26107,15772
2023-01-16 04:00:00,40811,0,25646,15165
2023-01-16 05:00:00,39417,0,24719,14698
2023-01-16 06:00:00,37660,0,23954,13706
2023-01-16 07:00:00,36105,0,22772,13333
2023-01-16 08:00:00,35114,0,21391,13723
2023-01-16 09:00:00,34312,0,19864,14448
2023-01-16 10:00:00,34065,0,18087,15978
2023-01-16 11:00:00,34558,0,16843,17715
2023-01-16 12:00:00,35833,0,16980,18853
2023-01-16 13:00:00,37612,0,16837,20775
2023-01-16 14:00:00,39009,28,15926,23055
2023-01-16 15:00:00,39856,1194,14803,23859
2023-01-16 16:00:00,40627,3263,12826,24538
2023-01-16 17:00:00,41854,4824,12276,24754
2023-01-16 18:00:00,42689,5720,13993,22976
2023-01-16 19:00:00,43085,5789,16154,21142
2023-01-16 20:00:00,43543,5377,16544,21622
2023-01-16 21:00:00,44016,4925,17507,21584
2023-01-16 22:00:00,44212,4906,16994,22312
2023-01-16 23:00:00,44434,3425,16181,24828
2023-01-17 00:00:00,44747,646,14354,29747
2023-01-17 01:00:00,45752,3,13793,31956
2023-01-17 02:00:00,45056,0,14385,30671
2023-01-17 03:00:00,43749,0,15461,28288
2023-01-17 04:00:00,42231,0,15821,26410
2023-01-17 05:00:00,39886,0,15598,24288
2023-01-17 06:00:00,37914,0,16547,21367
2023-01-17 07:00:00,36140,0,16937,19203
2023-01-17 08:00:00,35214,0,16168,19046
2023-01-17 09:00:00,34646,0,14403,20243
2023-01-17 10:00:00,34601,0,13188,21413
2023-01-17 11:00:00,35409,0,11971,23438
2023-01-17 12:00:00,37328,0,10500,26828
2023-01-17 13:00:00,40792,0,8855,31937
2023-01-17 14:00:00,42389,57,7590,34742
2023-01-17 15:00:00,42255,1556,5894,34805
2023-01-17 16:00:00,41985,4191,3914,33880
2023-01-17 17:00:00,41882,5380,2468,34034
2023-01-17 18:00:00,42096,5958,2545,33593
2023-01-17 19:00:00,42562,6345,3882,32335
2023-01-17 20:00:00,42952,6471,5734,30747
2023-01-17 21:00:00,43691,5590,6897,31204
2023-01-17 22:00:00,44195,4838,9271,30086
2023-01-17 23:00:00,44340,2993,10303,31044
2023-01-18 00:00:00,44657,588,9817,34252
2023-01-18 01:00:00,45703,2,10303,35398
2023-01-18 02:00:00,45128,0,11199,33929
2023-01-18 03:00:00,44387,0,13036,31351
2023-01-18 04:00:00,43052,0,13880,29172
2023-01-18 05:00:00,40801,0,15969,24832
2023-01-18 06:00:00,38448,0,16385,22063
2023-01-18 07:00:00,36777,0,16538,20239
2023-01-18 08:00:00,35955,0,17842,18113
2023-01-18 09:00:00,35469,0,20319,15150
2023-01-18 10:00:00,35385,0,20724,14661
2023-01-18 11:00:00,35981,0,20737,15244
2023-01-18 12:00:00,37505,0,20119,17386
2023-01-18 13:00:00,40395,0,20758,19637
2023-01-18 14:00:00,41972,28,20525,21419
2023-01-18 15:00:00,42334,1691,20017,20626
2023-01-18 16:00:00,42873,3707,19361,19805
2023-01-18 17:00:00,43134,3825,20018,19291
2023-01-18 18:00:00,43403,4003,20054,19346
2023-01-18 19:00:00,43582,4207,19977,19398
2023-01-18 20:00:00,44055,4260,20805,18990
2023-01-18 21:00:00,43725,4100,21392,18233
2023-01-18 22:00:00,43628,4183,21109,18336
2023-01-18 23:00:00,43626,3497,20766,19363
2023-01-19 00:00:00,43901,906,20907,22088
2023-01-19 01:00:00,44644,8,20229,24407
2023-01-19 02:00:00,44246,0,20441,23805
2023-01-19 03:00:00,43476,0,21365,22111
2023-01-19 04:00:00,42177,0,21356,20821
2023-01-19 05:00:00,40063,0,20777,19286
2023-01-19 06:00:00,38009,0,20566,17443
2023-01-19 07:00:00,36532,0,19960,16572
2023-01-19 08:00:00,35659,0,19790,15869
2023-01-19 09:00:00,35395,0,19711,15684
2023-01-19 10:00:00,35440,0,19220,16220
2023-01-19 11:00:00,36320,0,17793,18527
2023-01-19 12:00:00,38692,0,16596,22096
2023-01-19 13:00:00,43040,0,15872,27168
2023-01-19 14:00:00,45030,142,14601,30287
2023-01-19 15:00:00,44657,3606,10850,30201
2023-01-19 16:00:00,43866,8082,6305,29479
2023-01-19 17:00:00,42789,8692,6605,27492
2023-01-19 18:00:00,41939,8531,5004,28404
2023-01-19 19:00:00,41320,8219,3481,29620
2023-01-19 20:00:00,40981,8317,2701,29963
2023-01-19 21:00:00,40781,8469,2312,30000
2023-01-19 22:00:00,40689,8056,2267,30366
2023-01-19 23:00:00,41094,5694,1979,33421
2023-01-20 00:00:00,42022,1239,1906,38877
2023-01-20 01:00:00,43516,6,2636,40874
2023-01-20 02:00:00,43729,0,4380,39349
2023-01-20 03:00:00,43576,0,6281,37295
2023-01-20 04:00:00,42595,0,8243,34352
2023-01-20 05:00:00,40765,0,10316,30449
2023-01-20 06:00:00,38964,0,11793,27171
2023-01-20 07:00:00,37843,0,13240,24603
2023-01-20 08:00:00,37301,0,13718,23583
2023-01-20 09:00:00,37213,0,13742,23471
2023-01-20 10:00:00,37533,0,14323,23210
2023-01-20 11:00:00,38395,0,14752,23643
2023-01-20 12:00:00,40703,0,14780,25923
2023-01-20 13:00:00,44322,0,15101,29221
2023-01-20 14:00:00,46090,47,16376,29667
2023-01-20 15:00:00,46120,2017,17924,26179
2023-01-20 16:00:00,45848,5269,16326,24253
2023-01-20 17:00:00,45522,5881,17659,21982
2023-01-20 18:00:00,45019,5752,19098,20169
2023-01-20 19:00:00,44182,4920,19560,19702
2023-01-20 20:00:00,43867,4300,20177,19390
2023-01-20 21:00:00,43314,4157,20882,18275
2023-01-20 22:00:00,42994,3633,21604,17757
2023-01-20 23:00:00,43414,2645,22261,18508
2023-01-21 00:00:00,44452,1115,22713,20624
2023-01-21 01:00:00,45615,21,23164,22430
2023-01-21 02:00:00,45239,0,24109,21130
2023-01-21 03:00:00,44811,0,24121,20690
2023-01-21 04:00:00,43848,0,24324,19524
2023-01-21 05:00:00,42428,0,24316,18112
2023-01-21 06:00:00,40704,0,23401,17303
2023-01-21 07:00:00,39358,0,21004,18354
2023-01-21 08:00:00,38413,0,18234,20179
2023-01-21 09:00:00,37763,0,15180,22583
2023-01-21 10:00:00,37519,0,12609,24910
2023-01-21 11:00:00,37857,0,11502,26355
2023-01-21 12:00:00,38479,0,10245,28234
2023-01-21 13:00:00,39807,0,10166,29641
2023-01-21 14:00:00,41332,16,10476,30840
2023-01-21 15:00:00,42746,1994,10207,30545
2023-01-21 16:00:00,43987,5882,9673,28432
2023-01-21 17:00:00,44622,6481,11825,26316
2023-01-21 18:00:00,44452,6513,12534,25405
2023-01-21 19:00:00,43411,6521,13094,23796
2023-01-21 20:00:00,42125,6062,14554,21509
2023-01-21 21:00:00,41099,4860,16369,19870
2023-01-21 22:00:00,40805,4270,16986,19549
2023-01-21 23:00:00,40918,3341,17305,20272
2023-01-22 00:00:00,41849,1365,17713,22771
2023-01-22 01:00:00,43187,16,17390,25781
2023-01-22 02:00:00,43351,0,18498,24853
2023-01-22 03:00:00,43220,0,19634,23586
2023-01-22 04:00:00,42669,0,20047,22622
2023-01-22 05:00:00,41990,0,19706,22284
2023-01-22 06:00:00,40722,0,17988,22734
2023-01-22 07:00:00,39621,0,16736,22885
2023-01-22 08:00:00,39129,0,15818,23311
2023-01-22 09:00:00,38833,0,15019,23814
2023-01-22 10:00:00,38923,0,14403,24520
2023-01-22 11:00:00,39579,0,13801,25778
2023-01-22 12:00:00,40790,0,13535,27255
2023-01-22 13:00:00,42447,0,13433,29014
2023-01-22 14:00:00,44130,99,12753,31278
2023-01-22 15:00:00,45271,3710,11329,30232
2023-01-22 16:00:00,45133,8909,8612,27612
2023-01-22 17:00:00,44152,9637,7118,27397
2023-01-22 18:00:00,42804,9271,5046,28487
2023-01-22 19:00:00,41856,9054,4876,27926
2023-01-22 20:00:00,40920,9156,5658,26106
2023-01-22 21:00:00,40383,9486,5375,25522
2023-01-22 22:00:00,40322,9783,4107,26432
2023-01-22 23:00:00,40468,8178,2597,29693
2023-01-23 00:00:00,41785,2368,1451,37966
2023-01-23 01:00:00,43590,19,1768,41803
2023-01-23 02:00:00,44857,0,3398,41459
2023-01-23 03:00:00,45281,0,5546,39735
2023-01-23 04:00:00,45542,0,8244,37298
2023-01-23 05:00:00,44150,0,11625,32525
2023-01-23 06:00:00,42893,0,14380,28513
2023-01-23 07:00:00,42216,0,16679,25537
2023-01-23 08:00:00,42180,0,17835,24345
2023-01-23 09:00:00,42549,0,18494,24055
2023-01-23 10:00:00,43189,0,19192,23997
2023-01-23 11:00:00,44775,0,19369,25406
2023-01-23 12:00:00,48025,0,19960,28065
2023-01-23 13:00:00,52416,0,19867,32549
2023-01-23 14:00:00,54701,179,20364,34158
2023-01-23 15:00:00,53443,3761,19949,29733
2023-01-23 16:00:00,51119,8230,17675,25214
2023-01-23 17:00:00,48886,8667,18525,21694
2023-01-23 18:00:00,47169,8390,19330,19449
2023-01-23 19:00:00,45663,8209,19446,18008
2023-01-23 20:00:00,44488,7894,19903,16691
2023-01-23 21:00:00,43665,7192,20324,16149
2023-01-23 22:00:00,43475,5985,20907,16583
2023-01-23 23:00:00,44101,3943,21100,19058
2023-01-24 00:00:00,45854,828,21330,23696
2023-01-24 01:00:00,47763,3,20344,27416
2023-01-24 02:00:00,48099,0,20394,27705
2023-01-24 03:00:00,47360,0,20790,26570
2023-01-24 04:00:00,45938,0,20931,25007
2023-01-24 05:00:00,43909,0,21304,22605
2023-01-24 06:00:00,41894,0,20149,21745
2023-01-24 07:00:00,40358,0,17486,22872
2023-01-24 08:00:00,39628,0,14611,25017
2023-01-24 09:00:00,39475,0,12909,26566
2023-01-24 10:00:00,39677,0,12159,27518
2023-01-24 11:00:00,40562,0,11388,29174
2023-01-24 12:00:00,42805,0,11204,31601
2023-01-24 13:00:00,46500,0,12307,34193
2023-01-24 14:00:00,48528,2,13221,35305
2023-01-24 15:00:00,48959,163,11660,37136
2023-01-24 16:00:00,49763,670,11307,37786
2023-01-24 17:00:00,50138,1451,10149,38538
2023-01-24 18:00:00,50105,1776,10426,37903
2023-01-24 19:00:00,49955,1785,11676,36494
2023-01-24 20:00:00,49390,2653,12552,34185
2023-01-24 21:00:00,48105,3061,13223,31821
2023-01-24 22:00:00,47481,3017,15172,29292
2023-01-24 23:00:00,48250,2904,16953,28393
2023-01-25 00:00:00,49493,1199,17368,30926
2023-01-25 01:00:00,51223,16,16812,34395
2023-01-25 02:00:00,51782,0,17582,34200
2023-01-25 03:00:00,51821,0,18561,33260
2023-01-25 04:00:00,50801,0,19833,30968
2023-01-25 05:00:00,48719,0,20114,28605
2023-01-25 06:00:00,46880,0,19739,27141
2023-01-25 07:00:00,45658,0,19409,26249
2023-01-25 08:00:00,45158,0,18986,26172
2023-01-25 09:00:00,44959,0,17970,26989
2023-01-25 10:00:00,45102,0,16941,28161
2023-01-25 11:00:00,46350,0,17218,29132
2023-01-25 12:00:00,48804,0,17736,31068
2023-01-25 13:00:00,52778,0,17268,35510
2023-01-25 14:00:00,54480,93,17341,37046
2023-01-25 15:00:00,53558,2917,15612,35029
2023-01-25 16:00:00,52307,6601,13878,31828
2023-01-25 17:00:00,50871,7363,14736,28772
2023-01-25 18:00:00,49481,7144,15128,27209
2023-01-25 19:00:00,48285,7517,13785,26983
2023-01-25 20:00:00,47291,7172,13160,26959
2023-01-25 21:00:00,46538,7754,12174,26610
2023-01-25 22:00:00,46117,7685,11536,26896
2023-01-25 23:00:00,46519,6587,10454,29478
2023-01-26 00:00:00,47849,2130,8032,37687
2023-01-26 01:00:00,50613,26,7013,43574
2023-01-26 02:00:00,51374,0,7970,43404
2023-01-26 03:00:00,51623,0,8927,42696
2023-01-26 04:00:00,51078,0,9061,42017
2023-01-26 05:00:00,49105,9,9286,39810
2023-01-26 06:00:00,47298,24,10415,36859
2023-01-26 07:00:00,46319,0,11713,34606
2023-01-26 08:00:00,46144,0,11254,34890
2023-01-26 09:00:00,46477,0,11281,35196
2023-01-26 10:00:00,47199,0,12440,34759
2023-01-26 11:00:00,48814,0,12357,36457
2023-01-26 12:00:00,51625,0,11924,39701
2023-01-26 13:00:00,55972,0,11439,44533
2023-01-26 14:00:00,57620,208,9959,47453
2023-01-26 15:00:00,55697,4165,8153,43379
2023-01-26 16:00:00,52572,9341,5306,37925
2023-01-26 17:00:00,49573,9963,4535,35075
2023-01-26 18:00:00,47068,9867,3815,33386
2023-01-26 19:00:00,45227,9641,4784,30802
2023-01-26 20:00:00,43693,9518,5279,28896
2023-01-26 21:00:00,42809,9645,5034,28130
2023-01-26 22:00:00,42286,9812,4389,28085
2023-01-26 23:00:00,42702,8417,3916,30369
2023-01-27 00:00:00,44434,2652,3554,38228
2023-01-27 01:00:00,47559,32,4244,43283
2023-01-27 02:00:00,48949,0,5144,43805
2023-01-27 03:00:00,49509,0,6198,43311
2023-01-27 04:00:00,48873,0,7891,40982
2023-01-27 05:00:00,47568,0,9798,37770
2023-01-27 06:00:00,46471,0,12096,34375
2023-01-27 07:00:00,45709,0,14221,31488
