period,respondent,respondent-name,type,type-name,value,value-units
2022-01-04T13,CISO,California Independent System Operator,NG,Net generation,14293,megawatthours
2022-01-04T13,CISO,California Independent System Operator,TI,Total interchange,-7400,megawatthours
2022-01-04T14,CISO,California Independent System Operator,D,Demand,23285,megawatthours
2022-01-04T14,CISO,California Independent System Operator,DF,Day-ahead demand forecast,22992,megawatthours
2022-01-04T14,CISO,California Independent System Operator,NG,Net generation,15751,megawatthours
2022-01-04T14,CISO,California Independent System Operator,TI,Total interchange,-7315,megawatthours
2022-01-04T15,CISO,California Independent System Operator,D,Demand,25343,megawatthours
2022-01-04T15,CISO,California Independent System Operator,DF,Day-ahead demand forecast,25208,megawatthours
2022-01-04T15,CISO,California Independent System Operator,NG,Net generation,17556,megawatthours
2022-01-04T15,CISO,California Independent System Operator,TI,Total interchange,-7753,megawatthours
2022-01-04T16,CISO,California Independent System Operator,D,Demand,26120,megawatthours
2022-01-04T16,CISO,California Independent System Operator,DF,Day-ahead demand forecast,26465,megawatthours
2022-01-04T16,CISO,California Independent System Operator,NG,Net generation,18908,megawatthours
2022-01-04T16,CISO,California Independent System Operator,TI,Total interchange,-7337,megawatthours
2022-01-04T17,CISO,California Independent System Operator,D,Demand,26063,megawatthours
2022-01-04T17,CISO,California Independent System Operator,DF,Day-ahead demand forecast,26127,megawatthours
2022-01-04T17,CISO,California Independent System Operator,NG,Net generation,20416,megawatthours
2022-01-04T17,CISO,California Independent System Operator,TI,Total interchange,-5864,megawatthours
2022-01-04T18,CISO,California Independent System Operator,D,Demand,25537,megawatthours
2022-01-04T18,CISO,California Independent System Operator,DF,Day-ahead demand forecast,25291,megawatthours
2022-01-04T18,CISO,California Independent System Operator,NG,Net generation,20262,megawatthours
2022-01-04T18,CISO,California Independent System Operator,TI,Total interchange,-4666,megawatthours
2022-01-04T19,CISO,California Independent System Operator,D,Demand,24331,megawatthours
2022-01-04T19,CISO,California Independent System Operator,DF,Day-ahead demand forecast,24336,megawatthours
2022-01-04T19,CISO,California Independent System Operator,NG,Net generation,19736,megawatthours
2022-01-04T19,CISO,California Independent System Operator,TI,Total interchange,-3876,megawatthours
2022-01-04T20,CISO,California Independent System Operator,D,Demand,23117,megawatthours
2022-01-04T20,CISO,California Independent System Operator,DF,Day-ahead demand forecast,23778,megawatthours
2022-01-04T20,CISO,California Independent System Operator,NG,Net generation,18976,megawatthours
2022-01-04T20,CISO,California Independent System Operator,TI,Total interchange,-3485,megawatthours
2022-01-04T21,CISO,California Independent System Operator,D,Demand,22739,megawatthours
2022-01-04T21,CISO,California Independent System Operator,DF,Day-ahead demand forecast,23548,megawatthours
2022-01-04T21,CISO,California Independent System Operator,NG,Net generation,19147,megawatthours
2022-01-04T21,CISO,California Independent System Operator,TI,Total interchange,-3337,megawatthours
2022-01-04T22,CISO,California Independent System Operator,D,Demand,22621,megawatthours
2022-01-04T22,CISO,California Independent System Operator,DF,Day-ahead demand forecast,23619,megawatthours
2022-01-04T22,CISO,California Independent System Operator,NG,Net generation,18952,megawatthours
2022-01-04T22,CISO,California Independent System Operator,TI,Total interchange,-3293,megawatthours
2022-01-04T23,CISO,California Independent System Operator,D,Demand,23025,megawatthours
2022-01-04T23,CISO,California Independent System Operator,DF,Day-ahead demand forecast,24052,megawatthours
2022-01-04T23,CISO,California Independent System Operator,NG,Net generation,19473,megawatthours
2022-01-04T23,CISO,California Independent System Operator,TI,Total interchange,-3322,megawatthours
2022-01-05T00,CISO,California Independent System Operator,D,Demand,23754,megawatthours
2022-01-05T00,CISO,California Independent System Operator,DF,Day-ahead demand forecast,24951,megawatthours
2022-01-05T00,CISO,California Independent System Operator,NG,Net generation,18186,megawatthours
2022-01-05T00,CISO,California Independent System Operator,TI,Total interchange,-4056,megawatthours
2022-01-05T01,CISO,California Independent System Operator,D,Demand,25859,megawatthours
2022-01-05T01,CISO,California Independent System Operator,DF,Day-ahead demand forecast,26688,megawatthours
2022-01-05T01,CISO,California Independent System Operator,NG,Net generation,19176,megawatthours
2022-01-05T01,CISO,California Independent System Operator,TI,Total interchange,-6788,megawatthours
2022-01-05T02,CISO,California Independent System Operator,D,Demand,28366,megawatthours
2022-01-05T02,CISO,California Independent System Operator,DF,Day-ahead demand forecast,29114,megawatthours
2022-01-05T02,CISO,California Independent System Operator,NG,Net generation,20357,megawatthours
2022-01-05T02,CISO,California Independent System Operator,TI,Total interchange,-7660,megawatthours
2022-01-05T03,CISO,California Independent System Operator,D,Demand,28593,megawatthours
2022-01-05T03,CISO,California Independent System Operator,DF,Day-ahead demand forecast,29289,megawatthours
2022-01-05T03,CISO,California Independent System Operator,NG,Net generation,19696,megawatthours
2022-01-05T03,CISO,California Independent System Operator,TI,Total interchange,-7458,megawatthours
2022-01-05T04,CISO,California Independent System Operator,D,Demand,28162,megawatthours
2022-01-05T04,CISO,California Independent System Operator,DF,Day-ahead demand forecast,28555,megawatthours
2022-01-05T04,CISO,California Independent System Operator,NG,Net generation,19159,megawatthours
2022-01-05T04,CISO,California Independent System Operator,TI,Total interchange,-7909,megawatthours
2022-01-05T05,CISO,California Independent System Operator,D,Demand,27456,megawatthours
2022-01-05T05,CISO,California Independent System Operator,DF,Day-ahead demand forecast,27585,megawatthours
2022-01-05T05,CISO,California Independent System Operator,NG,Net generation,17793,megawatthours
2022-01-05T05,CISO,California Independent System Operator,TI,Total interchange,-8077,megawatthours
2022-01-05T06,CISO,California Independent System Operator,D,Demand,26395,megawatthours
2022-01-05T06,CISO,California Independent System Operator,DF,Day-ahead demand forecast,26388,megawatthours
2022-01-05T06,CISO,California Independent System Operator,NG,Net generation,16300,megawatthours
2022-01-05T06,CISO,California Independent System Operator,TI,Total interchange,-8376,megawatthours
2022-01-05T07,CISO,California Independent System Operator,D,Demand,24852,megawatthours
2022-01-05T07,CISO,California Independent System Operator,DF,Day-ahead demand forecast,24674,megawatthours
2022-01-05T07,CISO,California Independent System Operator,NG,Net generation,14867,megawatthours
2022-01-05T07,CISO,California Independent System Operator,TI,Total interchange,-8181,megawatthours
2022-01-05T08,CISO,California Independent System Operator,D,Demand,23288,megawatthours
2022-01-05T08,CISO,California Independent System Operator,DF,Day-ahead demand forecast,23053,megawatthours
2022-01-05T08,CISO,California Independent System Operator,NG,Net generation,13307,megawatthours
2022-01-05T08,CISO,California Independent System Operator,TI,Total interchange,-7878,megawatthours
2022-01-05T09,CISO,California Independent System Operator,D,Demand,22436,megawatthours
2022-01-05T09,CISO,California Independent System Operator,DF,Day-ahead demand forecast,21941,megawatthours
2022-01-05T09,CISO,California Independent System Operator,NG,Net generation,12576,megawatthours
2022-01-05T09,CISO,California Independent System Operator,TI,Total interchange,-8274,megawatthours
2022-01-05T10,CISO,California Independent System Operator,D,Demand,,megawatthours
2022-01-05T10,CISO,California Independent System Operator,DF,Day-ahead demand forecast,21197,megawatthours
2022-01-05T10,CISO,California Independent System Operator,NG,Net generation,,megawatthours
2022-01-05T10,CISO,California Independent System Operator,TI,Total interchange,-8351,megawatthours
2022-01-05T11,CISO,California Independent System Operator,D,Demand,21371,megawatthours
2022-01-05T11,CISO,California Independent System Operator,DF,Day-ahead demand forecast,20763,megawatthours
2022-01-05T11,CISO,California Independent System Operator,NG,Net generation,12798,megawatthours
2022-01-05T11,CISO,California Independent System Operator,TI,Total interchange,-7882,megawatthours
2022-01-05T12,CISO,California Independent System Operator,D,Demand,21437,megawatthours
2022-01-05T12,CISO,California Independent System Operator,DF,Day-ahead demand forecast,20688,megawatthours
2022-01-05T12,CISO,California Independent System Operator,NG,Net generation,13194,megawatthours
2022-01-05T12,CISO,California Independent System Operator,TI,Total interchange,-7380,megawatthours
2022-01-05T13,CISO,California Independent System Operator,D,Demand,21805,megawatthours
2022-01-05T13,CISO,California Independent System Operator,DF,Day-ahead demand forecast,21204,megawatthours
2022-01-05T13,CISO,California Independent System Operator,NG,Net generation,14085,megawatthours
2022-01-05T13,CISO,California Independent System Operator,TI,Total interchange,-7270,megawatthours
2022-01-05T14,CISO,California Independent System Operator,D,Demand,22980,megawatthours
2022-01-05T14,CISO,California Independent System Operator,DF,Day-ahead demand forecast,22646,megawatthours
2022-01-05T14,CISO,California Independent System Operator,NG,Net generation,15482,megawatthours
2022-01-05T14,CISO,California Independent System Operator,TI,Total interchange,-7375,megawatthours
2022-01-05T15,CISO,California Independent System Operator,D,Demand,25092,megawatthours
2022-01-05T15,CISO,California Independent System Operator,DF,Day-ahead demand forecast,24806,megawatthours
2022-01-05T15,CISO,California Independent System Operator,NG,Net generation,18059,megawatthours
2022-01-05T15,CISO,California Independent System Operator,TI,Total interchange,-7515,megawatthours
2022-01-05T16,CISO,California Independent System Operator,D,Demand,26303,megawatthours
2022-01-05T16,CISO,California Independent System Operator,DF,Day-ahead demand forecast,26064,megawatthours
2022-01-05T16,CISO,California Independent System Operator,NG,Net generation,19653,megawatthours
2022-01-05T16,CISO,California Independent System Operator,TI,Total interchange,-6872,megawatthours
2022-01-05T17,CISO,California Independent System Operator,D,Demand,26122,megawatthours
2022-01-05T17,CISO,California Independent System Operator,DF,Day-ahead demand forecast,25687,megawatthours
2022-01-05T17,CISO,California Independent System Operator,NG,Net generation,20769,megawatthours
2022-01-05T17,CISO,California Independent System Operator,TI,Total interchange,-5420,megawatthours
2022-01-05T18,CISO,California Independent System Operator,D,Demand,25144,megawatthours
2022-01-05T18,CISO,California Independent System Operator,DF,Day-ahead demand forecast,24774,megawatthours
2022-01-05T18,CISO,California Independent System Operator,NG,Net generation,20300,megawatthours
2022-01-05T18,CISO,California Independent System Operator,TI,Total interchange,-4244,megawatthours
2022-01-05T19,CISO,California Independent System Operator,D,Demand,23977,megawatthours
2022-01-05T19,CISO,California Independent System Operator,DF,Day-ahead demand forecast,23869,megawatthours
2022-01-05T19,CISO,California Independent System Operator,NG,Net generation,19885,megawatthours
